Gene,Reliability,Locations
ENSG00000138698,Supported,{'Cytosol'}
ENSG00000138709,Approved,{'Cytosol'}
ENSG00000138722,Approved,{'Endoplasmic reticulum'}
ENSG00000138735,Approved,"{'Cytosol', 'Centriolar satellite'}"
ENSG00000138738,Supported,"{'Nucleoli', 'Nuclear bodies', 'Nucleoplasm'}"
ENSG00000138750,Approved,{'Nucleoplasm'}
ENSG00000138756,Supported,{'Nuclear speckles'}
ENSG00000138757,Enhanced,{'Cytosol'}
ENSG00000138758,Approved,{'Cytosol'}
ENSG00000138760,Approved,{'Cytosol'}
ENSG00000138764,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000138767,Supported,{'Cytosol'}
ENSG00000138768,Supported,"{'Nucleoli fibrillar center', 'Golgi apparatus'}"
ENSG00000138769,Approved,"{'Centrosome', 'Nucleoplasm'}"
ENSG00000138772,Enhanced,{'Cytosol'}
ENSG00000138777,Approved,"{'Mitochondria', 'Nucleoplasm'}"
ENSG00000138778,Approved,"{'Microtubules', 'Cytosol', 'Nucleoplasm'}"
ENSG00000138780,Supported,{'Nucleoplasm'}
ENSG00000138785,Approved,"{'Nuclear bodies', 'Nucleoplasm'}"
ENSG00000138794,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000138795,Approved,{'Nucleoplasm'}
ENSG00000138796,Supported,{'Mitochondria'}
ENSG00000138801,Approved,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000138802,Approved,"{'Vesicles', 'Nucleoplasm'}"
ENSG00000138814,Enhanced,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000138823,Approved,{'Cytosol'}
ENSG00000138829,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000138834,Approved,{'Vesicles'}
ENSG00000138835,Supported,{'Plasma membrane'}
ENSG00000138867,Approved,{'Nucleoplasm'}
ENSG00000138944,Approved,"{'Vesicles', 'Cytosol'}"
ENSG00000139044,Supported,"{'Vesicles', 'Golgi apparatus'}"
ENSG00000139083,Approved,"{'Nucleoli', 'Cytosol'}"
ENSG00000139112,Approved,{'Vesicles'}
ENSG00000139116,Enhanced,"{'Plasma membrane', 'Cytosol'}"
ENSG00000139131,Supported,"{'Mitochondria', 'Nuclear bodies'}"
ENSG00000139132,Supported,{'Actin filaments'}
ENSG00000139133,Approved,{'Endoplasmic reticulum'}
ENSG00000139146,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000139154,Enhanced,{'Nucleoplasm'}
ENSG00000139163,Supported,"{'Plasma membrane', 'Cytosol', 'Nucleoplasm'}"
ENSG00000139174,Approved,{'Nucleoplasm'}
ENSG00000139178,Approved,"{'Microtubules', 'Cytosol'}"
ENSG00000139180,Supported,"{'Mitochondria', 'Nucleoplasm'}"
ENSG00000139187,Enhanced,{'Vesicles'}
ENSG00000139194,Approved,"{'Vesicles', 'Golgi apparatus'}"
ENSG00000139197,Supported,"{'Golgi apparatus', 'Cytosol'}"
ENSG00000139200,Approved,{'Nucleoplasm'}
ENSG00000139211,Approved,"{'Plasma membrane', 'Golgi apparatus', 'Cytosol'}"
ENSG00000139218,Enhanced,"{'Nuclear bodies', 'Nucleoplasm'}"
ENSG00000139219,Approved,{'Nucleoplasm'}
ENSG00000139223,Enhanced,"{'Centrosome', 'Cytosol', 'Nucleoplasm'}"
ENSG00000139233,Enhanced,{'Nucleoli'}
ENSG00000139263,Approved,{'Cytosol'}
ENSG00000139269,Supported,{'Vesicles'}
ENSG00000139289,Supported,{'Nucleoli'}
ENSG00000139304,Approved,{'Cytosol'}
ENSG00000139318,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000139344,Approved,"{'Plasma membrane', 'Cytosol', 'Nucleoplasm'}"
ENSG00000139350,Approved,"{'Plasma membrane', 'Centrosome', 'Nucleoplasm'}"
ENSG00000139352,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000139370,Supported,{'Nucleoplasm'}
ENSG00000139372,Supported,{'Nucleoplasm'}
ENSG00000139405,Supported,{'Nucleoplasm'}
ENSG00000139410,Approved,{'Cytosol'}
ENSG00000139428,Approved,{'Mitochondria'}
ENSG00000139433,Supported,{'Cytosol'}
ENSG00000139436,Approved,{'Microtubules'}
ENSG00000139437,Supported,"{'Plasma membrane', 'Cytosol', 'Centrosome'}"
ENSG00000139438,Approved,"{'Focal adhesion sites', 'Mitochondria', 'Plasma membrane', 'Nucleoplasm'}"
ENSG00000139445,Approved,"{'Mitochondria', 'Cytosol', 'Nucleoplasm'}"
ENSG00000139508,Approved,"{'Plasma membrane', 'Actin filaments', 'Cytosol'}"
ENSG00000139515,Supported,{'Nucleoplasm'}
ENSG00000139517,Approved,"{'Plasma membrane', 'Vesicles', 'Cytosol'}"
ENSG00000139537,Approved,"{'Vesicles', 'Centriolar satellite'}"
ENSG00000139540,Approved,"{'Vesicles', 'Nucleoplasm'}"
ENSG00000139546,Supported,"{'Nuclear bodies', 'Nucleoplasm'}"
ENSG00000139579,Enhanced,{'Nucleoplasm'}
ENSG00000139613,Enhanced,{'Nucleoplasm'}
ENSG00000139618,Approved,{'Nucleoplasm'}
ENSG00000139620,Supported,"{'Plasma membrane', 'Cytosol', 'Nucleoplasm'}"
ENSG00000139624,Approved,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000139625,Approved,"{'Cell Junctions', 'Nucleoplasm'}"
ENSG00000139629,Approved,"{'Golgi apparatus', 'Nucleoplasm'}"
ENSG00000139637,Supported,{'Nucleoplasm'}
ENSG00000139641,Supported,{'Endoplasmic reticulum'}
ENSG00000139645,Approved,"{'Mitochondria', 'Nucleoplasm'}"
ENSG00000139651,Approved,{'Nucleoplasm'}
ENSG00000139684,Approved,"{'Golgi apparatus', 'Cytosol'}"
ENSG00000139687,Enhanced,{'Nucleoplasm'}
ENSG00000139697,Approved,{'Nucleoplasm'}
ENSG00000139714,Approved,{'Nucleoplasm'}
ENSG00000139718,Enhanced,{'Nucleoplasm'}
ENSG00000139719,Approved,{'Nucleoplasm'}
ENSG00000139725,Approved,"{'Golgi apparatus', 'Nucleoplasm'}"
ENSG00000139726,Approved,{'Cytosol'}
ENSG00000139734,Supported,"{'Plasma membrane', 'Microtubules'}"
ENSG00000139746,Approved,{'Nuclear speckles'}
ENSG00000139793,Supported,{'Nucleoplasm'}
ENSG00000139826,Approved,{'Cytosol'}
ENSG00000139832,Enhanced,"{'Vesicles', 'Golgi apparatus'}"
ENSG00000139842,Approved,{'Nucleoplasm'}
ENSG00000139865,Approved,{'Centrosome'}
ENSG00000139874,Supported,{'Plasma membrane'}
ENSG00000139880,Approved,"{'Cell Junctions', 'Nucleoplasm', 'Cytosol', 'Centriolar satellite'}"
ENSG00000139899,Approved,{'Nucleoplasm'}
ENSG00000139908,Approved,{'Cell Junctions'}
ENSG00000139910,Supported,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000139921,Supported,"{'Nucleoli', 'Endoplasmic reticulum'}"
ENSG00000139926,Approved,{'Mitochondria'}
ENSG00000139946,Approved,"{'Intermediate filaments', 'Nucleoli', 'Nucleoplasm'}"
ENSG00000139970,Supported,"{'Nuclear bodies', 'Endoplasmic reticulum'}"
ENSG00000139971,Approved,{'Plasma membrane'}
ENSG00000139973,Approved,{'Cytosol'}
ENSG00000139974,Approved,"{'Plasma membrane', 'Cell Junctions', 'Microtubules'}"
ENSG00000139977,Supported,{'Cytosol'}
ENSG00000139990,Approved,{'Mitochondria'}
ENSG00000139998,Approved,"{'Vesicles', 'Centriolar satellite'}"
ENSG00000140006,Approved,"{'Intermediate filaments', 'Cytosol'}"
ENSG00000140015,Approved,"{'Centrosome', 'Cytosol', 'Nucleoplasm'}"
ENSG00000140022,Supported,"{'Nucleoli', 'Cytosol'}"
ENSG00000140025,Approved,"{'Cell Junctions', 'Cytosol'}"
ENSG00000140030,Approved,"{'Nucleoli', 'Vesicles', 'Cytosol'}"
ENSG00000140043,Approved,{'Vesicles'}
ENSG00000140044,Approved,"{'Nuclear speckles', 'Nucleoplasm'}"
ENSG00000140092,Supported,{'Plasma membrane'}
ENSG00000140093,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000140104,Approved,"{'Nuclear bodies', 'Cytosol', 'Nucleoplasm'}"
ENSG00000140105,Enhanced,{'Cytosol'}
ENSG00000140157,Approved,{'Golgi apparatus'}
ENSG00000140199,Approved,"{'Vesicles', 'Cytosol'}"
ENSG00000140259,Supported,{'Nucleoplasm'}
ENSG00000140262,Supported,"{'Nuclear speckles', 'Nucleoplasm'}"
ENSG00000140263,Approved,{'Cytosol'}
ENSG00000140265,Approved,"{'Plasma membrane', 'Actin filaments', 'Nucleoplasm'}"
ENSG00000140280,Approved,"{'Mitochondria', 'Nuclear bodies'}"
ENSG00000140285,Approved,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000140287,Approved,{'Nuclear bodies'}
ENSG00000140297,Approved,"{'Vesicles', 'Golgi apparatus'}"
ENSG00000140307,Supported,{'Nucleoplasm'}
ENSG00000140319,Approved,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000140320,Supported,{'Nucleoplasm'}
ENSG00000140323,Approved,"{'Vesicles', 'Nucleoplasm'}"
ENSG00000140326,Enhanced,"{'Plasma membrane', 'Cytosol'}"
ENSG00000140332,Supported,{'Nucleoplasm'}
ENSG00000140350,Enhanced,"{'Centrosome', 'Cytosol', 'Nucleoplasm'}"
ENSG00000140365,Supported,"{'Plasma membrane', 'Nucleoplasm'}"
ENSG00000140374,Enhanced,{'Mitochondria'}
ENSG00000140382,Approved,{'Nucleoplasm'}
ENSG00000140386,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000140391,Approved,"{'Golgi apparatus', 'Nucleoplasm'}"
ENSG00000140395,Enhanced,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000140396,Supported,"{'Nuclear bodies', 'Nucleoplasm'}"
ENSG00000140398,Supported,{'Nucleoplasm'}
ENSG00000140400,Enhanced,{'Nucleoplasm'}
ENSG00000140403,Approved,"{'Plasma membrane', 'Cytosol'}"
ENSG00000140406,Approved,"{'Cytoplasmic bodies', 'Nucleoplasm'}"
ENSG00000140416,Approved,"{'Actin filaments', 'Cytosol'}"
ENSG00000140443,Approved,{'Vesicles'}
ENSG00000140450,Supported,"{'Plasma membrane', 'Vesicles'}"
ENSG00000140451,Supported,{'Nucleoplasm'}
ENSG00000140455,Supported,{'Nucleoplasm'}
ENSG00000140463,Supported,{'Cytosol'}
ENSG00000140464,Enhanced,{'Nuclear bodies'}
ENSG00000140470,Approved,{'Nucleoplasm'}
ENSG00000140471,Approved,{'Nucleoplasm'}
ENSG00000140497,Supported,"{'Vesicles', 'Golgi apparatus'}"
ENSG00000140511,Approved,"{'Plasma membrane', 'Cytosol'}"
ENSG00000140521,Supported,{'Mitochondria'}
ENSG00000140522,Supported,"{'Centrosome', 'Cytosol', 'Nucleoplasm'}"
ENSG00000140525,Enhanced,{'Nucleoplasm'}
ENSG00000140526,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000140534,Enhanced,{'Nucleoplasm'}
ENSG00000140538,Supported,"{'Nucleoli', 'Nuclear membrane'}"
ENSG00000140543,Approved,"{'Cytokinetic bridge', 'Microtubules', 'Cytosol', 'Nucleoplasm'}"
ENSG00000140545,Approved,{'Cytosol'}
ENSG00000140548,Approved,"{'Mitochondria', 'Nucleoplasm'}"
ENSG00000140553,Supported,"{'Cytosol', 'Nuclear speckles'}"
ENSG00000140557,Approved,{'Centriolar satellite'}
ENSG00000140563,Enhanced,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000140564,Supported,"{'Golgi apparatus', 'Nucleoplasm'}"
ENSG00000140575,Supported,"{'Plasma membrane', 'Cell Junctions'}"
ENSG00000140577,Enhanced,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000140598,Approved,{'Cytosol'}
ENSG00000140600,Approved,{'Mitochondria'}
ENSG00000140612,Approved,"{'Nuclear membrane', 'Golgi apparatus'}"
ENSG00000140632,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000140650,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000140682,Supported,"{'Focal adhesion sites', 'Cytosol'}"
ENSG00000140688,Approved,"{'Nucleoli', 'Nucleoplasm', 'Vesicles', 'Golgi apparatus', 'Cytosol'}"
ENSG00000140691,Approved,"{'Focal adhesion sites', 'Cytosol', 'Nucleoplasm'}"
ENSG00000140694,Supported,{'Nuclear speckles'}
ENSG00000140718,Approved,"{'Vesicles', 'Cytosol'}"
ENSG00000140740,Enhanced,{'Mitochondria'}
ENSG00000140743,Approved,{'Nucleoplasm'}
ENSG00000140750,Approved,{'Cytosol'}
ENSG00000140795,Approved,"{'Vesicles', 'Nucleoplasm'}"
ENSG00000140807,Approved,{'Nucleoli fibrillar center'}
ENSG00000140829,Supported,{'Nucleoplasm'}
ENSG00000140830,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000140832,Approved,"{'Intermediate filaments', 'Vesicles'}"
ENSG00000140848,Approved,"{'Mitochondria', 'Cytosol', 'Nucleoplasm'}"
ENSG00000140853,Enhanced,{'Centrosome'}
ENSG00000140854,Supported,"{'Plasma membrane', 'Microtubules', 'Cytosol'}"
ENSG00000140873,Approved,"{'Mitotic spindle', 'Midbody'}"
ENSG00000140876,Approved,"{'Golgi apparatus', 'Nucleoplasm'}"
ENSG00000140905,Approved,{'Vesicles'}
ENSG00000140931,Approved,{'Nucleoplasm'}
ENSG00000140939,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000140941,Approved,{'Vesicles'}
ENSG00000140945,Supported,{'Plasma membrane'}
ENSG00000140950,Supported,{'Cytosol'}
ENSG00000140961,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000140968,Enhanced,{'Nucleoplasm'}
ENSG00000140983,Supported,{'Mitochondria'}
ENSG00000140986,Approved,{'Nuclear speckles'}
ENSG00000140987,Approved,{'Nucleoplasm'}
ENSG00000140988,Approved,"{'Endoplasmic reticulum', 'Cytosol'}"
ENSG00000140992,Approved,{'Vesicles'}
ENSG00000140993,Supported,"{'Plasma membrane', 'Cytosol'}"
ENSG00000140995,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000141012,Approved,{'Cytosol'}
ENSG00000141013,Approved,"{'Plasma membrane', 'Cytosol'}"
ENSG00000141026,Approved,"{'Midbody', 'Nucleoplasm'}"
ENSG00000141027,Enhanced,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000141030,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000141034,Approved,{'Cytosol'}
ENSG00000141040,Approved,{'Golgi apparatus'}
ENSG00000141052,Approved,{'Nucleoplasm'}
ENSG00000141076,Supported,{'Nucleoli fibrillar center'}
ENSG00000141098,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000141101,Approved,"{'Focal adhesion sites', 'Cytosol'}"
ENSG00000141127,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000141161,Supported,{'Cytosol'}
ENSG00000141179,Approved,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000141200,Supported,"{'Cytokinetic bridge', 'Mitotic spindle', 'Microtubules'}"
ENSG00000141219,Approved,"{'Vesicles', 'Nucleoplasm'}"
ENSG00000141232,Approved,"{'Vesicles', 'Nucleoplasm'}"
ENSG00000141258,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000141279,Supported,{'Cytosol'}
ENSG00000141293,Approved,"{'Plasma membrane', 'Cytosol', 'Nucleoplasm'}"
ENSG00000141294,Approved,{'Cytosol'}
ENSG00000141295,Supported,"{'Golgi apparatus', 'Nucleoplasm'}"
ENSG00000141338,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000141349,Supported,{'Endoplasmic reticulum'}
ENSG00000141367,Enhanced,"{'Mitotic spindle', 'Endosomes', 'Vesicles', 'Lysosomes', 'Cytosol'}"
ENSG00000141371,Approved,"{'Vesicles', 'Nucleoplasm'}"
ENSG00000141376,Approved,{'Nucleoli'}
ENSG00000141378,Supported,{'Mitochondria'}
ENSG00000141380,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000141384,Supported,"{'Nucleoli fibrillar center', 'Nucleoplasm'}"
ENSG00000141385,Supported,{'Mitochondria'}
ENSG00000141401,Approved,"{'Mitochondria', 'Nucleoplasm'}"
ENSG00000141404,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000141425,Supported,"{'Golgi apparatus', 'Nucleoplasm'}"
ENSG00000141428,Approved,"{'Plasma membrane', 'Nucleoli'}"
ENSG00000141437,Approved,{'Mitochondria'}
ENSG00000141441,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000141447,Approved,{'Cytosol'}
ENSG00000141448,Supported,{'Nucleoplasm'}
ENSG00000141449,Approved,{'Cytosol'}
ENSG00000141456,Enhanced,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000141458,Supported,"{'Vesicles', 'Nucleoplasm'}"
ENSG00000141469,Supported,{'Plasma membrane'}
ENSG00000141480,Supported,{'Vesicles'}
ENSG00000141485,Supported,{'Plasma membrane'}
ENSG00000141499,Enhanced,"{'Nuclear bodies', 'Cytosol', 'Nucleoplasm'}"
ENSG00000141505,Supported,"{'Cell Junctions', 'Vesicles'}"
ENSG00000141506,Supported,"{'Cytosol', 'Centriolar satellite'}"
ENSG00000141510,Enhanced,{'Nucleoplasm'}
ENSG00000141519,Approved,{'Microtubules'}
ENSG00000141522,Supported,{'Cytosol'}
ENSG00000141526,Supported,"{'Plasma membrane', 'Nuclear membrane'}"
ENSG00000141542,Approved,{'Vesicles'}
ENSG00000141543,Supported,{'Nucleoplasm'}
ENSG00000141551,Approved,"{'Nucleoli fibrillar center', 'Nucleoplasm'}"
ENSG00000141552,Enhanced,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000141560,Approved,{'Nucleoplasm'}
ENSG00000141562,Supported,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000141564,Enhanced,"{'Vesicles', 'Lysosomes'}"
ENSG00000141568,Supported,{'Nucleoplasm'}
ENSG00000141569,Supported,"{'Vesicles', 'Cytosol', 'Nucleoplasm'}"
ENSG00000141570,Enhanced,{'Nucleoplasm'}
ENSG00000141576,Approved,"{'Vesicles', 'Golgi apparatus'}"
ENSG00000141577,Supported,"{'Cytokinetic bridge', 'Microtubules', 'Centriolar satellite'}"
ENSG00000141580,Approved,"{'Golgi apparatus', 'Cytosol', 'Nucleoplasm'}"
ENSG00000141582,Enhanced,"{'Nuclear bodies', 'Nucleoplasm'}"
ENSG00000141622,Approved,"{'Plasma membrane', 'Nucleoplasm'}"
ENSG00000141627,Supported,{'Golgi apparatus'}
ENSG00000141639,Approved,"{'Golgi apparatus', 'Midbody', 'Nucleoplasm'}"
ENSG00000141642,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000141644,Enhanced,"{'Vesicles', 'Nucleoplasm'}"
ENSG00000141646,Supported,"{'Centrosome', 'Cytosol', 'Nucleoplasm'}"
ENSG00000141655,Supported,{'Plasma membrane'}
ENSG00000141664,Approved,"{'Nucleoli', 'Cytosol', 'Nucleoplasm'}"
ENSG00000141682,Approved,{'Vesicles'}
ENSG00000141699,Approved,"{'Nuclear membrane', 'Cytosol', 'Nucleoplasm'}"
ENSG00000141736,Supported,"{'Plasma membrane', 'Cytosol'}"
ENSG00000141738,Supported,"{'Plasma membrane', 'Cytosol'}"
ENSG00000141750,Approved,{'Plasma membrane'}
ENSG00000141756,Approved,{'Vesicles'}
ENSG00000141759,Approved,"{'Nuclear membrane', 'Cytosol', 'Nucleoplasm'}"
ENSG00000141858,Approved,"{'Mitochondria', 'Cytosol'}"
ENSG00000141867,Enhanced,{'Nucleoplasm'}
ENSG00000141873,Approved,{'Vesicles'}
ENSG00000141905,Supported,"{'Nucleoli fibrillar center', 'Nucleoplasm'}"
ENSG00000141934,Approved,{'Mitochondria'}
ENSG00000141956,Supported,"{'Nuclear bodies', 'Nucleoplasm'}"
ENSG00000141965,Supported,"{'Golgi apparatus', 'Cytosol', 'Nucleoplasm'}"
ENSG00000141968,Approved,{'Cytosol'}
ENSG00000141971,Supported,"{'Golgi apparatus', 'Nucleoplasm'}"
ENSG00000141985,Enhanced,{'Cytosol'}
ENSG00000141994,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000142002,Supported,{'Cytosol'}
ENSG00000142039,Supported,"{'Plasma membrane', 'Cytosol', 'Nucleoplasm'}"
ENSG00000142065,Approved,{'Nuclear speckles'}
ENSG00000142102,Enhanced,{'Cytosol'}
ENSG00000142149,Approved,"{'Plasma membrane', 'Nucleoplasm'}"
ENSG00000142156,Approved,{'Cytosol'}
ENSG00000142168,Supported,"{'Plasma membrane', 'Cytosol', 'Nucleoplasm'}"
ENSG00000142173,Approved,"{'Plasma membrane', 'Cytosol'}"
ENSG00000142178,Approved,"{'Vesicles', 'Nucleoplasm'}"
ENSG00000142182,Approved,{'Nuclear speckles'}
ENSG00000142185,Approved,{'Nuclear membrane'}
ENSG00000142186,Supported,{'Cytosol'}
ENSG00000142188,Approved,{'Nucleoli fibrillar center'}
ENSG00000142192,Approved,"{'Vesicles', 'Golgi apparatus'}"
ENSG00000142197,Approved,"{'Mitochondria', 'Nucleoplasm'}"
ENSG00000142207,Supported,{'Nucleoli fibrillar center'}
ENSG00000142208,Supported,"{'Microtubules', 'Nucleoplasm'}"
ENSG00000142227,Approved,"{'Plasma membrane', 'Vesicles'}"
ENSG00000142235,Approved,"{'Cell Junctions', 'Nucleoplasm'}"
ENSG00000142252,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000142273,Approved,{'Nucleoplasm'}
ENSG00000142319,Approved,{'Vesicles'}
ENSG00000142327,Approved,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000142330,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000142409,Approved,"{'Mitochondria', 'Nucleoli', 'Nucleoplasm'}"
ENSG00000142444,Supported,"{'Mitochondria', 'Nucleoplasm'}"
ENSG00000142453,Enhanced,{'Nucleoplasm'}
ENSG00000142459,Approved,{'Nuclear bodies'}
ENSG00000142507,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000142512,Supported,"{'Plasma membrane', 'Actin filaments', 'Cytosol'}"
ENSG00000142528,Supported,{'Nucleoplasm'}
ENSG00000142530,Approved,{'Nucleoli fibrillar center'}
ENSG00000142534,Supported,"{'Nucleoli', 'Endoplasmic reticulum', 'Cytosol'}"
ENSG00000142541,Approved,"{'Nucleoli', 'Cytosol'}"
ENSG00000142546,Enhanced,{'Nucleoplasm'}
ENSG00000142552,Approved,"{'Vesicles', 'Endoplasmic reticulum'}"
ENSG00000142556,Approved,"{'Vesicles', 'Cytosol', 'Nucleoplasm'}"
ENSG00000142611,Supported,{'Nucleoplasm'}
ENSG00000142619,Approved,"{'Vesicles', 'Nucleoplasm'}"
ENSG00000142623,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000142627,Supported,"{'Plasma membrane', 'Cell Junctions', 'Golgi apparatus', 'Nuclear speckles'}"
ENSG00000142632,Approved,{'Nuclear bodies'}
ENSG00000142634,Approved,{'Cytosol'}
ENSG00000142655,Supported,"{'Nucleoli fibrillar center', 'Peroxisomes'}"
ENSG00000142657,Approved,"{'Intermediate filaments', 'Cytosol'}"
ENSG00000142661,Approved,"{'Cytokinetic bridge', 'Vesicles', 'Golgi apparatus'}"
ENSG00000142669,Approved,{'Nuclear bodies'}
ENSG00000142675,Approved,{'Cytosol'}
ENSG00000142676,Approved,{'Vesicles'}
ENSG00000142684,Enhanced,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000142686,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000142687,Supported,"{'Nucleoli', 'Golgi apparatus'}"
ENSG00000142694,Approved,{'Cytosol'}
ENSG00000142698,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000142700,Approved,"{'Mitochondria', 'Nucleoplasm'}"
ENSG00000142731,Supported,"{'Cytosol', 'Centrosome'}"
ENSG00000142733,Approved,"{'Plasma membrane', 'Cytosol', 'Actin filaments', 'Nucleoplasm'}"
ENSG00000142784,Supported,"{'Vesicles', 'Golgi apparatus'}"
ENSG00000142789,Approved,{'Cytosol'}
ENSG00000142794,Approved,"{'Nuclear bodies', 'Nucleoplasm'}"
ENSG00000142798,Approved,"{'Plasma membrane', 'Cytosol', 'Nucleoplasm'}"
ENSG00000142856,Supported,{'Nucleoplasm'}
ENSG00000142864,Enhanced,{'Cytosol'}
ENSG00000142867,Approved,{'Nucleoplasm'}
ENSG00000142875,Approved,{'Cytosol'}
ENSG00000142920,Approved,{'Cytosol'}
ENSG00000142937,Enhanced,"{'Endoplasmic reticulum', 'Cytosol'}"
ENSG00000142945,Supported,"{'Centrosome', 'Midbody', 'Nucleoplasm'}"
ENSG00000142949,Approved,{'Golgi apparatus'}
ENSG00000142973,Supported,{'Vesicles'}
ENSG00000143013,Supported,"{'Midbody ring', 'Nucleoplasm'}"
ENSG00000143028,Approved,"{'Plasma membrane', 'Cytosol'}"
ENSG00000143033,Enhanced,{'Nucleoplasm'}
ENSG00000143061,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000143067,Approved,{'Nucleoplasm'}
ENSG00000143079,Approved,"{'Nucleoli fibrillar center', 'Cytosol'}"
ENSG00000143093,Supported,{'Cytosol'}
ENSG00000143106,Supported,{'Cytosol'}
ENSG00000143107,Approved,"{'Actin filaments', 'Nucleoplasm'}"
ENSG00000143126,Approved,{'Cytosol'}
ENSG00000143147,Approved,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000143149,Approved,{'Cytosol'}
ENSG00000143155,Supported,"{'Vesicles', 'Cytosol'}"
ENSG00000143156,Approved,{'Mitochondria'}
ENSG00000143157,Supported,"{'Vesicles', 'Nucleoplasm'}"
ENSG00000143162,Approved,"{'Vesicles', 'Microtubules'}"
ENSG00000143164,Supported,"{'Focal adhesion sites', 'Nucleoplasm'}"
ENSG00000143171,Approved,"{'Nuclear bodies', 'Nucleoplasm'}"
ENSG00000143178,Approved,{'Nuclear speckles'}
ENSG00000143179,Approved,{'Nucleoplasm'}
ENSG00000143183,Supported,{'Endoplasmic reticulum'}
ENSG00000143190,Supported,"{'Vesicles', 'Endoplasmic reticulum', 'Nucleoplasm'}"
ENSG00000143195,Approved,{'Plasma membrane'}
ENSG00000143196,Approved,{'Vesicles'}
ENSG00000143198,Approved,{'Nucleoplasm'}
ENSG00000143217,Supported,{'Plasma membrane'}
ENSG00000143222,Approved,"{'Cytosol', 'Nuclear speckles'}"
ENSG00000143224,Supported,"{'Vesicles', 'Golgi apparatus'}"
ENSG00000143226,Supported,"{'Plasma membrane', 'Golgi apparatus'}"
ENSG00000143228,Enhanced,{'Nucleoplasm'}
ENSG00000143256,Enhanced,{'Cytosol'}
ENSG00000143257,Approved,{'Nucleoplasm'}
ENSG00000143258,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000143294,Enhanced,{'Nuclear speckles'}
ENSG00000143303,Approved,"{'Nucleoli', 'Cytosol'}"
ENSG00000143319,Approved,{'Nucleoplasm'}
ENSG00000143320,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000143321,Enhanced,{'Nucleoplasm'}
ENSG00000143322,Supported,{'Nucleoplasm'}
ENSG00000143333,Approved,{'Cytosol'}
